%frequency	 %AdV2017-WB	 %AdV2019-WB
   9.7722972e+03   6.3734551e-23   4.0311059e-23
   9.7948322e+03   6.3880312e-23   4.0403239e-23
   9.8174191e+03   6.4026411e-23   4.0495633e-23
   9.8400582e+03   6.4172851e-23   4.0588242e-23
   9.8627494e+03   6.4319631e-23   4.0681066e-23
   9.8854930e+03   6.4466752e-23   4.0774107e-23
   9.9082890e+03   6.4614215e-23   4.0867363e-23
   9.9311376e+03   6.4762021e-23   4.0960837e-23
   9.9540389e+03   6.4910171e-23   4.1054527e-23
   9.9769930e+03   6.5058665e-23   4.1148436e-23
   1.0000000e+04   6.5207504e-23   4.1242563e-23
