%frequency	 %AdV2015	 %AdV2017	 %AdV2019
   1.3815930e+02   9.3500781e-24   6.4948247e-24   4.2567483e-24
   1.3847790e+02   9.3665726e-24   6.4935281e-24   4.2544962e-24
   1.3879723e+02   9.3831223e-24   6.4922335e-24   4.2522392e-24
   1.3911730e+02   9.3997272e-24   6.4909407e-24   4.2499774e-24
   1.3943810e+02   9.4163873e-24   6.4896499e-24   4.2477107e-24
   1.3975965e+02   9.4331028e-24   6.4883609e-24   4.2454390e-24
   1.4008193e+02   9.4498737e-24   6.4870739e-24   4.2431625e-24
   1.4040496e+02   9.4667001e-24   6.4857888e-24   4.2408810e-24
   1.4072874e+02   9.4835820e-24   6.4845056e-24   4.2385945e-24
   1.4105326e+02   9.5005195e-24   6.4832243e-24   4.2363031e-24
   1.4137853e+02   9.5175127e-24   6.4819449e-24   4.2340066e-24
   1.4170455e+02   9.5345617e-24   6.4806673e-24   4.2317051e-24
   1.4203132e+02   9.5516665e-24   6.4793917e-24   4.2293986e-24
   1.4235885e+02   9.5688272e-24   6.4781180e-24   4.2270869e-24
   1.4268713e+02   9.5860439e-24   6.4768462e-24   4.2247702e-24
   1.4301617e+02   9.6033166e-24   6.4755763e-24   4.2224483e-24
   1.4334596e+02   9.6206454e-24   6.4743083e-24   4.2201213e-24
   1.4367652e+02   9.6380303e-24   6.4730422e-24   4.2177892e-24
   1.4400784e+02   9.6554716e-24   6.4717780e-24   4.2154519e-24
   1.4433992e+02   9.6729691e-24   6.4705156e-24   4.2131094e-24
   1.4467277e+02   9.6905231e-24   6.4692552e-24   4.2107617e-24
   1.4500639e+02   9.7081335e-24   6.4679967e-24   4.2084087e-24
   1.4534077e+02   9.7258005e-24   6.4667400e-24   4.2060505e-24
   1.4567593e+02   9.7435241e-24   6.4654853e-24   4.2036870e-24
   1.4601186e+02   9.7613044e-24   6.4642324e-24   4.2013183e-24
   1.4634856e+02   9.7791414e-24   6.4629814e-24   4.1989443e-24
   1.4668604e+02   9.7970353e-24   6.4617323e-24   4.1965649e-24
   1.4702430e+02   9.8149861e-24   6.4604851e-24   4.1941802e-24
   1.4736334e+02   9.8329939e-24   6.4592398e-24   4.1917902e-24
   1.4770316e+02   9.8510588e-24   6.4579964e-24   4.1893948e-24
   1.4804377e+02   9.8691808e-24   6.4567549e-24   4.1869940e-24
   1.4838516e+02   9.8873600e-24   6.4555153e-24   4.1845879e-24
   1.4872734e+02   9.9055966e-24   6.4542775e-24   4.1821763e-24
   1.4907030e+02   9.9238905e-24   6.4530417e-24   4.1797593e-24
   1.4941406e+02   9.9422418e-24   6.4518077e-24   4.1773369e-24
   1.4975861e+02   9.9606507e-24   6.4505756e-24   4.1749091e-24
   1.5010395e+02   9.9791172e-24   6.4493454e-24   4.1724758e-24
   1.5045009e+02   9.9976414e-24   6.4481171e-24   4.1700370e-24
   1.5079703e+02   1.0016223e-23   6.4468907e-24   4.1675927e-24
   1.5114477e+02   1.0034863e-23   6.4456661e-24   4.1651430e-24
   1.5149331e+02   1.0053561e-23   6.4444435e-24   4.1626877e-24
   1.5184266e+02   1.0072317e-23   6.4432228e-24   4.1602269e-24
   1.5219281e+02   1.0091131e-23   6.4420039e-24   4.1577606e-24
   1.5254377e+02   1.0110003e-23   6.4407869e-24   4.1552888e-24
   1.5289553e+02   1.0128933e-23   6.4395718e-24   4.1528114e-24
   1.5324811e+02   1.0147921e-23   6.4383586e-24   4.1503284e-24
   1.5360150e+02   1.0166968e-23   6.4371473e-24   4.1478399e-24
   1.5395571e+02   1.0186074e-23   6.4359379e-24   4.1453458e-24
   1.5431073e+02   1.0205238e-23   6.4347304e-24   4.1428461e-24
   1.5466657e+02   1.0224461e-23   6.4335248e-24   4.1403409e-24
   1.5502324e+02   1.0243742e-23   6.4323210e-24   4.1378300e-24
   1.5538072e+02   1.0263082e-23   6.4311192e-24   4.1353135e-24
   1.5573903e+02   1.0282482e-23   6.4299193e-24   4.1327914e-24
   1.5609817e+02   1.0301940e-23   6.4287212e-24   4.1302637e-24
   1.5645813e+02   1.0321457e-23   6.4275251e-24   4.1277303e-24
   1.5681892e+02   1.0341034e-23   6.4263308e-24   4.1251914e-24
   1.5718055e+02   1.0360669e-23   6.4251384e-24   4.1226467e-24
   1.5754301e+02   1.0380364e-23   6.4239480e-24   4.1200965e-24
   1.5790630e+02   1.0400119e-23   6.4227594e-24   4.1175405e-24
   1.5827044e+02   1.0419933e-23   6.4215727e-24   4.1149789e-24
   1.5863541e+02   1.0439807e-23   6.4203880e-24   4.1124117e-24
   1.5900122e+02   1.0459740e-23   6.4192051e-24   4.1098388e-24
   1.5936788e+02   1.0479733e-23   6.4180242e-24   4.1072602e-24
   1.5973539e+02   1.0499786e-23   6.4168451e-24   4.1046760e-24
   1.6010374e+02   1.0519899e-23   6.4156680e-24   4.1020861e-24
   1.6047294e+02   1.0540072e-23   6.4144928e-24   4.0994905e-24
   1.6084299e+02   1.0560305e-23   6.4133194e-24   4.0968892e-24
   1.6121389e+02   1.0580598e-23   6.4121480e-24   4.0942823e-24
   1.6158565e+02   1.0600951e-23   6.4109785e-24   4.0916697e-24
   1.6195827e+02   1.0621365e-23   6.4098110e-24   4.0890514e-24
   1.6233175e+02   1.0641840e-23   6.4086453e-24   4.0864274e-24
   1.6270609e+02   1.0662375e-23   6.4074815e-24   4.0837977e-24
   1.6308129e+02   1.0682970e-23   6.4063197e-24   4.0811624e-24
   1.6345736e+02   1.0703627e-23   6.4051598e-24   4.0785214e-24
   1.6383429e+02   1.0724344e-23   6.4040018e-24   4.0758747e-24
   1.6421209e+02   1.0745122e-23   6.4028457e-24   4.0732223e-24
   1.6459077e+02   1.0765962e-23   6.4016916e-24   4.0705643e-24
   1.6497031e+02   1.0786862e-23   6.4005394e-24   4.0679005e-24
   1.6535074e+02   1.0807824e-23   6.3993891e-24   4.0652312e-24
   1.6573204e+02   1.0828847e-23   6.3982407e-24   4.0625561e-24
   1.6611422e+02   1.0849931e-23   6.3970943e-24   4.0598754e-24
   1.6649728e+02   1.0871077e-23   6.3959499e-24   4.0571891e-24
   1.6688122e+02   1.0892284e-23   6.3948073e-24   4.0544971e-24
   1.6726605e+02   1.0913554e-23   6.3936667e-24   4.0517995e-24
   1.6765177e+02   1.0934885e-23   6.3925281e-24   4.0490962e-24
   1.6803837e+02   1.0956277e-23   6.3913913e-24   4.0463873e-24
   1.6842587e+02   1.0977732e-23   6.3902566e-24   4.0436728e-24
   1.6881426e+02   1.0999249e-23   6.3891238e-24   4.0409527e-24
   1.6920355e+02   1.1020828e-23   6.3879929e-24   4.0382269e-24
   1.6959373e+02   1.1042470e-23   6.3868640e-24   4.0354956e-24
   1.6998482e+02   1.1064173e-23   6.3857371e-24   4.0327587e-24
   1.7037681e+02   1.1085940e-23   6.3846121e-24   4.0300162e-24
   1.7076970e+02   1.1107768e-23   6.3834890e-24   4.0272681e-24
   1.7116349e+02   1.1129660e-23   6.3823680e-24   4.0245145e-24
   1.7155820e+02   1.1151614e-23   6.3812489e-24   4.0217553e-24
   1.7195381e+02   1.1173631e-23   6.3801318e-24   4.0189906e-24
   1.7235034e+02   1.1195711e-23   6.3790166e-24   4.0162204e-24
   1.7274778e+02   1.1217855e-23   6.3779035e-24   4.0134447e-24
   1.7314614e+02   1.1240061e-23   6.3767923e-24   4.0106634e-24
   1.7354541e+02   1.1262330e-23   6.3756831e-24   4.0078767e-24
   1.7394561e+02   1.1284663e-23   6.3745759e-24   4.0050845e-24
   1.7434673e+02   1.1307060e-23   6.3734707e-24   4.0022869e-24
   1.7474877e+02   1.1329520e-23   6.3723674e-24   3.9994838e-24
   1.7515175e+02   1.1352044e-23   6.3712662e-24   3.9966753e-24
   1.7555565e+02   1.1374631e-23   6.3701670e-24   3.9938614e-24
   1.7596048e+02   1.1397282e-23   6.3690698e-24   3.9910421e-24
   1.7636625e+02   1.1419998e-23   6.3679746e-24   3.9882175e-24
   1.7677295e+02   1.1442777e-23   6.3668813e-24   3.9853875e-24
   1.7718059e+02   1.1465621e-23   6.3657902e-24   3.9825522e-24
   1.7758917e+02   1.1488529e-23   6.3647010e-24   3.9797115e-24
   1.7799869e+02   1.1511501e-23   6.3636138e-24   3.9768656e-24
   1.7840916e+02   1.1534538e-23   6.3625287e-24   3.9740144e-24
   1.7882057e+02   1.1557640e-23   6.3614456e-24   3.9711579e-24
   1.7923293e+02   1.1580806e-23   6.3603646e-24   3.9682962e-24
   1.7964624e+02   1.1604037e-23   6.3592856e-24   3.9654294e-24
   1.8006051e+02   1.1627333e-23   6.3582086e-24   3.9625573e-24
   1.8047573e+02   1.1650694e-23   6.3571337e-24   3.9596801e-24
   1.8089191e+02   1.1674120e-23   6.3560608e-24   3.9567977e-24
   1.8130905e+02   1.1697612e-23   6.3549900e-24   3.9539103e-24
   1.8172715e+02   1.1721169e-23   6.3539212e-24   3.9510178e-24
   1.8214621e+02   1.1744791e-23   6.3528545e-24   3.9481202e-24
   1.8256624e+02   1.1768479e-23   6.3517899e-24   3.9452176e-24
   1.8298724e+02   1.1792233e-23   6.3507273e-24   3.9423100e-24
   1.8340921e+02   1.1816052e-23   6.3496669e-24   3.9393975e-24
   1.8383215e+02   1.1839938e-23   6.3486085e-24   3.9364800e-24
   1.8425607e+02   1.1863889e-23   6.3475522e-24   3.9335576e-24
   1.8468097e+02   1.1887907e-23   6.3464980e-24   3.9306303e-24
   1.8510684e+02   1.1911990e-23   6.3454458e-24   3.9276982e-24
   1.8553370e+02   1.1936141e-23   6.3443958e-24   3.9247613e-24
   1.8596154e+02   1.1960357e-23   6.3433479e-24   3.9218196e-24
   1.8639037e+02   1.1984641e-23   6.3423021e-24   3.9188732e-24
   1.8682019e+02   1.2008991e-23   6.3412585e-24   3.9159221e-24
   1.8725100e+02   1.2033408e-23   6.3402169e-24   3.9129663e-24
   1.8768280e+02   1.2057891e-23   6.3391775e-24   3.9100058e-24
   1.8811560e+02   1.2082442e-23   6.3381402e-24   3.9070408e-24
   1.8854939e+02   1.2107060e-23   6.3371051e-24   3.9040713e-24
   1.8898419e+02   1.2131746e-23   6.3360721e-24   3.9010972e-24
   1.8941999e+02   1.2156498e-23   6.3350412e-24   3.8981186e-24
   1.8985679e+02   1.2181318e-23   6.3340125e-24   3.8951356e-24
   1.9029460e+02   1.2206206e-23   6.3329860e-24   3.8921483e-24
   1.9073343e+02   1.2231162e-23   6.3319617e-24   3.8891565e-24
   1.9117326e+02   1.2256185e-23   6.3309395e-24   3.8861605e-24
   1.9161411e+02   1.2281277e-23   6.3299195e-24   3.8831602e-24
   1.9205597e+02   1.2306437e-23   6.3289017e-24   3.8801557e-24
   1.9249885e+02   1.2331664e-23   6.3278861e-24   3.8771471e-24
   1.9294276e+02   1.2356960e-23   6.3268726e-24   3.8741343e-24
   1.9338768e+02   1.2382325e-23   6.3258614e-24   3.8711174e-24
   1.9383364e+02   1.2407758e-23   6.3248524e-24   3.8680966e-24
   1.9428062e+02   1.2433260e-23   6.3238456e-24   3.8650717e-24
   1.9472863e+02   1.2458831e-23   6.3228411e-24   3.8620430e-24
   1.9517768e+02   1.2484471e-23   6.3218388e-24   3.8590103e-24
   1.9562776e+02   1.2510179e-23   6.3208387e-24   3.8559739e-24
   1.9607888e+02   1.2535957e-23   6.3198409e-24   3.8529337e-24
   1.9653104e+02   1.2561805e-23   6.3188453e-24   3.8498898e-24
   1.9698424e+02   1.2587721e-23   6.3178520e-24   3.8468423e-24
   1.9743849e+02   1.2613707e-23   6.3168609e-24   3.8437911e-24
   1.9789378e+02   1.2639763e-23   6.3158721e-24   3.8407365e-24
   1.9835012e+02   1.2665889e-23   6.3148857e-24   3.8376783e-24
   1.9880752e+02   1.2692085e-23   6.3139015e-24   3.8346168e-24
   1.9926597e+02   1.2718350e-23   6.3129196e-24   3.8315519e-24
   1.9972548e+02   1.2744686e-23   6.3119400e-24   3.8284838e-24
   2.0018605e+02   1.2771093e-23   6.3109627e-24   3.8254124e-24
   2.0064768e+02   1.2797569e-23   6.3099877e-24   3.8223378e-24
   2.0111038e+02   1.2824116e-23   6.3090151e-24   3.8192602e-24
   2.0157414e+02   1.2850734e-23   6.3080448e-24   3.8161796e-24
   2.0203897e+02   1.2877423e-23   6.3070768e-24   3.8130960e-24
   2.0250487e+02   1.2904183e-23   6.3061113e-24   3.8100095e-24
   2.0297185e+02   1.2931013e-23   6.3051480e-24   3.8069202e-24
   2.0343991e+02   1.2957915e-23   6.3041872e-24   3.8038282e-24
   2.0390904e+02   1.2984888e-23   6.3032287e-24   3.8007335e-24
   2.0437926e+02   1.3011933e-23   6.3022726e-24   3.7976363e-24
   2.0485056e+02   1.3039049e-23   6.3013189e-24   3.7945365e-24
   2.0532294e+02   1.3066237e-23   6.3003676e-24   3.7914343e-24
   2.0579642e+02   1.3093497e-23   6.2994187e-24   3.7883297e-24
   2.0627099e+02   1.3120829e-23   6.2984723e-24   3.7852229e-24
   2.0674665e+02   1.3148233e-23   6.2975283e-24   3.7821139e-24
   2.0722341e+02   1.3175709e-23   6.2965867e-24   3.7790027e-24
   2.0770127e+02   1.3203257e-23   6.2956476e-24   3.7758896e-24
   2.0818023e+02   1.3230878e-23   6.2947109e-24   3.7727745e-24
   2.0866029e+02   1.3258572e-23   6.2937767e-24   3.7696575e-24
   2.0914147e+02   1.3286338e-23   6.2928450e-24   3.7665388e-24
   2.0962375e+02   1.3314178e-23   6.2919158e-24   3.7634185e-24
   2.1010714e+02   1.3342090e-23   6.2909891e-24   3.7602965e-24
   2.1059165e+02   1.3370076e-23   6.2900649e-24   3.7571730e-24
   2.1107728e+02   1.3398135e-23   6.2891432e-24   3.7540482e-24
   2.1156402e+02   1.3426267e-23   6.2882240e-24   3.7509221e-24
   2.1205189e+02   1.3454473e-23   6.2873074e-24   3.7477947e-24
   2.1254088e+02   1.3482752e-23   6.2863933e-24   3.7446663e-24
   2.1303100e+02   1.3511106e-23   6.2854818e-24   3.7415368e-24
   2.1352226e+02   1.3539533e-23   6.2845729e-24   3.7384065e-24
   2.1401464e+02   1.3568035e-23   6.2836666e-24   3.7352754e-24
   2.1450816e+02   1.3596611e-23   6.2827628e-24   3.7321435e-24
   2.1500282e+02   1.3625261e-23   6.2818617e-24   3.7290111e-24
   2.1549861e+02   1.3653986e-23   6.2809631e-24   3.7258782e-24
   2.1599556e+02   1.3682785e-23   6.2800673e-24   3.7227450e-24
   2.1649364e+02   1.3711660e-23   6.2791740e-24   3.7196115e-24
   2.1699288e+02   1.3740609e-23   6.2782834e-24   3.7164779e-24
   2.1749327e+02   1.3769633e-23   6.2773955e-24   3.7133442e-24
   2.1799481e+02   1.3798733e-23   6.2765102e-24   3.7102107e-24
   2.1849750e+02   1.3827908e-23   6.2756276e-24   3.7070773e-24
   2.1900136e+02   1.3857159e-23   6.2747477e-24   3.7039443e-24
   2.1950638e+02   1.3886485e-23   6.2738706e-24   3.7008117e-24
   2.2001256e+02   1.3915887e-23   6.2729961e-24   3.6976798e-24
   2.2051991e+02   1.3945365e-23   6.2721244e-24   3.6945485e-24
   2.2102844e+02   1.3974919e-23   6.2712555e-24   3.6914181e-24
   2.2153813e+02   1.4004550e-23   6.2703893e-24   3.6882886e-24
   2.2204900e+02   1.4034256e-23   6.2695259e-24   3.6851602e-24
   2.2256104e+02   1.4064040e-23   6.2686653e-24   3.6820331e-24
   2.2307427e+02   1.4093900e-23   6.2678074e-24   3.6789073e-24
   2.2358868e+02   1.4123837e-23   6.2669524e-24   3.6757830e-24
   2.2410428e+02   1.4153851e-23   6.2661003e-24   3.6726604e-24
   2.2462107e+02   1.4183942e-23   6.2652509e-24   3.6695395e-24
   2.2513904e+02   1.4214110e-23   6.2644044e-24   3.6664206e-24
   2.2565822e+02   1.4244356e-23   6.2635608e-24   3.6633038e-24
   2.2617859e+02   1.4274679e-23   6.2627201e-24   3.6601892e-24
   2.2670016e+02   1.4305080e-23   6.2618823e-24   3.6570769e-24
   2.2722293e+02   1.4335559e-23   6.2610474e-24   3.6539672e-24
   2.2774691e+02   1.4366116e-23   6.2602154e-24   3.6508601e-24
   2.2827209e+02   1.4396751e-23   6.2593863e-24   3.6477559e-24
   2.2879849e+02   1.4427464e-23   6.2585603e-24   3.6446547e-24
   2.2932610e+02   1.4458256e-23   6.2577371e-24   3.6415566e-24
   2.2985493e+02   1.4489126e-23   6.2569170e-24   3.6384618e-24
   2.3038497e+02   1.4520076e-23   6.2560999e-24   3.6353705e-24
   2.3091624e+02   1.4551104e-23   6.2552858e-24   3.6322829e-24
   2.3144874e+02   1.4582211e-23   6.2544747e-24   3.6291990e-24
   2.3198246e+02   1.4613397e-23   6.2536667e-24   3.6261192e-24
   2.3251741e+02   1.4644663e-23   6.2528617e-24   3.6230435e-24
   2.3305360e+02   1.4676009e-23   6.2520598e-24   3.6199722e-24
   2.3359102e+02   1.4707434e-23   6.2512611e-24   3.6169054e-24
   2.3412969e+02   1.4738939e-23   6.2504654e-24   3.6138432e-24
   2.3466959e+02   1.4770524e-23   6.2496729e-24   3.6107860e-24
   2.3521074e+02   1.4802189e-23   6.2488835e-24   3.6077338e-24
   2.3575314e+02   1.4833935e-23   6.2480972e-24   3.6046869e-24
   2.3629679e+02   1.4865761e-23   6.2473142e-24   3.6016454e-24
   2.3684169e+02   1.4897667e-23   6.2465344e-24   3.5986096e-24
   2.3738785e+02   1.4929655e-23   6.2457577e-24   3.5955796e-24
   2.3793527e+02   1.4961723e-23   6.2449843e-24   3.5925557e-24
   2.3848395e+02   1.4993872e-23   6.2442142e-24   3.5895379e-24
   2.3903389e+02   1.5026103e-23   6.2434473e-24   3.5865267e-24
   2.3958511e+02   1.5058415e-23   6.2426837e-24   3.5835220e-24
   2.4013759e+02   1.5090809e-23   6.2419234e-24   3.5805243e-24
   2.4069135e+02   1.5123285e-23   6.2411665e-24   3.5775336e-24
   2.4124639e+02   1.5155842e-23   6.2404129e-24   3.5745502e-24
   2.4180270e+02   1.5188482e-23   6.2396626e-24   3.5715743e-24
   2.4236030e+02   1.5221203e-23   6.2389157e-24   3.5686061e-24
   2.4291919e+02   1.5254008e-23   6.2381722e-24   3.5656458e-24
   2.4347936e+02   1.5286894e-23   6.2374322e-24   3.5626938e-24
   2.4404083e+02   1.5319864e-23   6.2366956e-24   3.5597501e-24
   2.4460359e+02   1.5352916e-23   6.2359624e-24   3.5568150e-24
   2.4516764e+02   1.5386052e-23   6.2352327e-24   3.5538889e-24
   2.4573300e+02   1.5419270e-23   6.2345066e-24   3.5509718e-24
   2.4629967e+02   1.5452572e-23   6.2337839e-24   3.5480641e-24
   2.4686763e+02   1.5485958e-23   6.2330648e-24   3.5451659e-24
   2.4743691e+02   1.5519427e-23   6.2323492e-24   3.5422776e-24
   2.4800750e+02   1.5552981e-23   6.2316372e-24   3.5393994e-24
   2.4857941e+02   1.5586618e-23   6.2309289e-24   3.5365315e-24
   2.4915264e+02   1.5620339e-23   6.2302241e-24   3.5336742e-24
   2.4972719e+02   1.5654145e-23   6.2295230e-24   3.5308277e-24
   2.5030306e+02   1.5688036e-23   6.2288256e-24   3.5279924e-24
   2.5088026e+02   1.5722011e-23   6.2281318e-24   3.5251684e-24
   2.5145879e+02   1.5756071e-23   6.2274418e-24   3.5223561e-24
   2.5203866e+02   1.5790216e-23   6.2267555e-24   3.5195557e-24
   2.5261986e+02   1.5824447e-23   6.2260729e-24   3.5167674e-24
   2.5320240e+02   1.5858762e-23   6.2253942e-24   3.5139917e-24
   2.5378629e+02   1.5893164e-23   6.2247192e-24   3.5112286e-24
   2.5437152e+02   1.5927651e-23   6.2240481e-24   3.5084786e-24
   2.5495811e+02   1.5962224e-23   6.2233808e-24   3.5057420e-24
   2.5554604e+02   1.5996883e-23   6.2227174e-24   3.5030189e-24
   2.5613533e+02   1.6031629e-23   6.2220578e-24   3.5003097e-24
   2.5672598e+02   1.6066461e-23   6.2214022e-24   3.4976148e-24
   2.5731799e+02   1.6101379e-23   6.2207506e-24   3.4949343e-24
   2.5791137e+02   1.6136385e-23   6.2201029e-24   3.4922686e-24
   2.5850612e+02   1.6171477e-23   6.2194592e-24   3.4896181e-24
   2.5910223e+02   1.6206657e-23   6.2188196e-24   3.4869830e-24
   2.5969973e+02   1.6241924e-23   6.2181839e-24   3.4843636e-24
   2.6029859e+02   1.6277278e-23   6.2175524e-24   3.4817602e-24
   2.6089885e+02   1.6312720e-23   6.2169249e-24   3.4791733e-24
   2.6150048e+02   1.6348250e-23   6.2163016e-24   3.4766030e-24
   2.6210350e+02   1.6383868e-23   6.2156824e-24   3.4740498e-24
   2.6270792e+02   1.6419574e-23   6.2150674e-24   3.4715139e-24
   2.6331372e+02   1.6455369e-23   6.2144566e-24   3.4689957e-24
   2.6392092e+02   1.6491252e-23   6.2138500e-24   3.4664956e-24
   2.6452953e+02   1.6527224e-23   6.2132477e-24   3.4640138e-24
   2.6513954e+02   1.6563285e-23   6.2126497e-24   3.4615508e-24
   2.6575095e+02   1.6599435e-23   6.2120560e-24   3.4591069e-24
   2.6636377e+02   1.6635675e-23   6.2114666e-24   3.4566823e-24
   2.6697801e+02   1.6672003e-23   6.2108816e-24   3.4542776e-24
   2.6759366e+02   1.6708422e-23   6.2103009e-24   3.4518930e-24
   2.6821074e+02   1.6744930e-23   6.2097247e-24   3.4495290e-24
   2.6882923e+02   1.6781529e-23   6.2091530e-24   3.4471858e-24
   2.6944915e+02   1.6818218e-23   6.2085857e-24   3.4448639e-24
   2.7007051e+02   1.6854997e-23   6.2080230e-24   3.4425636e-24
   2.7069329e+02   1.6891866e-23   6.2074648e-24   3.4402854e-24
   2.7131751e+02   1.6928827e-23   6.2069112e-24   3.4380295e-24
   2.7194317e+02   1.6965878e-23   6.2063621e-24   3.4357964e-24
   2.7257028e+02   1.7003021e-23   6.2058178e-24   3.4335865e-24
   2.7319882e+02   1.7040255e-23   6.2052780e-24   3.4314002e-24
   2.7382882e+02   1.7077581e-23   6.2047430e-24   3.4292379e-24
   2.7446027e+02   1.7114998e-23   6.2042127e-24   3.4270999e-24
   2.7509318e+02   1.7152507e-23   6.2036871e-24   3.4249868e-24
   2.7572755e+02   1.7190109e-23   6.2031664e-24   3.4228988e-24
   2.7636338e+02   1.7227802e-23   6.2026505e-24   3.4208364e-24
   2.7700067e+02   1.7265588e-23   6.2021394e-24   3.4188001e-24
   2.7763944e+02   1.7303467e-23   6.2016332e-24   3.4167903e-24
   2.7827968e+02   1.7341439e-23   6.2011319e-24   3.4148073e-24
   2.7892139e+02   1.7379504e-23   6.2006356e-24   3.4128516e-24
   2.7956459e+02   1.7417662e-23   6.2001443e-24   3.4109237e-24
   2.8020927e+02   1.7455913e-23   6.1996580e-24   3.4090240e-24
   2.8085543e+02   1.7494258e-23   6.1991767e-24   3.4071529e-24
   2.8150309e+02   1.7532697e-23   6.1987006e-24   3.4053109e-24
   2.8215223e+02   1.7571230e-23   6.1982295e-24   3.4034984e-24
   2.8280288e+02   1.7609858e-23   6.1977637e-24   3.4017159e-24
   2.8345503e+02   1.7648579e-23   6.1973030e-24   3.3999639e-24
   2.8410868e+02   1.7687396e-23   6.1968476e-24   3.3982428e-24
   2.8476383e+02   1.7726307e-23   6.1963974e-24   3.3965530e-24
   2.8542050e+02   1.7765313e-23   6.1959525e-24   3.3948951e-24
